Index,ItemName,StdMode,Shape,Weight,AniCount,Source,Reserved,Looks,DuraMax,AC,AC2,MAC,MAC2,DC,DC2,MC,MC2,SC,SC2,Need,NeedLevel,Price,Extra
610,天龙环,22,2,534,7000,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,25,100,0
611,黑珍珠戒指,22,1,531,7000,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,15,100,0
612,龙骨戒指,22,1,532,7000,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,20,100,0
613,力量戒指,22,3,535,7000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,29,15000,0
614,神秘戒指,22,1,740,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5000,0
615,紫碧螺,22,1,514,4000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,27,10000,0
616,泰坦戒指,22,2,494,5000,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,27,10000,0
617,蓝色水晶戒指,22,1,472,6000,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,1500,0
618,六绝星环,22,1,510,4000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1000,0
619,水晶魔戒,22,1,490,5000,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7,1000,0
620,牛角戒指,22,1,470,6000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,1200,0
621,古铜戒指,22,1,530,7000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1000,0
622,珍珠戒指,22,1,491,5000,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,13,2500,0
623,铂金戒指,22,1,493,5000,0,0,0,0,0,0,0,0,0,2,0,4,0,0,3,17,10000,0
624,骷髅戒指,22,1,532,7000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,30,6000,0
625,红宝石戒指,22,1,513,4000,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,17,10000,0
626,蛇眼戒指,22,1,511,4000,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,13,2500,0
627,珊瑚戒指,22,1,533,7000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,7000,0
628,黑色水晶戒指,22,1,531,7000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,2500,0
629,传送戒指,22,1,573,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0
630,龙之戒指,22,2,534,7000,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,37,10000,0
631,隐身戒指,22,1,574,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0
632,玄铁指环,22,1,471,4000,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,9,2000,0
633,降妖除魔戒指,22,2,474,6000,0,0,0,0,4,1,2,0,0,0,1,2,0,0,0,27,10000,0
634,金戒指,22,1,473,6000,0,0,0,0,3,1,1,0,0,0,1,1,0,0,0,20,7000,0
635,火玉戒指,22,1,513,4000,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,25,8000,0
636,巨龙戒指,22,2,534,7000,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,25,8000,0
637,天鸣戒指,22,1,493,5000,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,25,8000,0
638,红叶血环,22,2,499,7000,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,26,9000,0
639,六棱戒,22,2,498,7000,2,2,0,1,2,0,10,0,0,0,0,0,0,0,0,0,80000,0
640,紫金环,22,3,497,7000,1,1,0,1,2,2,9,0,0,0,0,0,0,0,0,0,80000,0
641,虚空道环,22,1,479,5000,1,1,0,2,2,0,0,0,0,2,0,9,0,0,0,0,80000,0
642,武圣之戒,22,4,496,7000,3,3,0,2,2,0,11,0,0,0,0,0,0,0,0,0,80000,0
643,不死戒指,22,1,532,7000,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,20,100,0
644,心魔戒指,22,1,477,4000,1,1,0,2,2,0,0,0,0,1,0,9,0,0,0,0,80000,0
645,七彩金环,22,2,478,5000,2,2,0,3,3,0,0,0,0,1,3,9,0,0,0,0,80000,0
646,魔幻戒指,22,1,450,8000,0,0,0,0,0,2,3,0,0,0,0,0,3,3,0,0,50000,0
647,天机戒指,22,2,476,5000,2,2,0,3,3,0,0,0,0,2,3,9,0,0,0,0,80000,0
648,润神戒指,22,2,475,5000,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,0,50000,0
649,雷神戒指,22,1,857,4000,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,50000,0
650,帝王戒指,22,4,515,7000,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,50000,0
651,雷神戒指（火）,22,1,857,4000,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0,0,50000,0
652,雷神戒指（冰）,22,1,857,4000,0,0,0,0,0,0,0,0,0,1,1,2,2,3,0,0,50000,0
653,雷神戒指（雷）,22,1,857,4000,0,0,0,0,0,0,0,0,0,1,1,2,3,3,0,0,50000,0
654,雷神戒指（风）,22,1,857,4000,0,0,0,0,0,0,0,0,0,1,1,2,4,3,0,0,50000,0
655,润神戒指（神圣）,22,2,475,5000,0,0,0,0,0,0,0,0,0,2,1,2,5,3,0,0,50000,0
656,润神戒指（幻影）,22,2,475,5000,0,0,0,0,0,0,0,0,0,2,1,2,7,3,0,0,50000,0
657,润神戒指（暗黑）,22,2,475,5000,0,0,0,0,0,0,0,0,0,2,1,2,6,3,0,0,50000,0
658,青云戒指,22,2,553,6000,1,1,0,1,1,0,0,0,0,2,2,8,0,0,0,0,50000,0
659,青云戒指（火）,22,2,553,6000,1,1,0,1,1,0,0,0,0,2,0,7,1,2,0,149,50000,0
660,青云戒指（冰）,22,2,553,6000,1,1,0,1,1,0,0,0,0,2,0,7,2,2,0,149,50000,0
661,青云戒指（雷）,22,2,553,6000,1,1,0,1,1,0,0,0,0,2,0,7,3,2,0,149,50000,0
662,青云戒指（风）,22,2,553,6000,1,1,0,1,1,0,0,0,0,2,0,7,4,2,0,149,50000,0
663,青云戒指（神圣）,22,2,553,6000,1,1,0,0,0,0,0,0,0,2,1,7,5,2,0,149,50000,0
664,青云戒指（暗黑）,22,2,553,6000,1,1,0,1,1,0,0,0,0,2,0,7,6,2,0,149,50000,0
665,青云戒指（幻影）,22,2,553,6000,1,1,0,1,1,0,0,0,0,2,0,7,7,2,0,149,50000,0
666,师承戒指,22,3,538,7000,1,1,0,1,1,2,8,0,0,0,0,0,0,0,0,0,50000,0
667,师承戒指（火）,22,3,538,7000,0,0,0,0,0,2,7,0,0,0,0,0,1,3,0,149,50000,0
668,师承戒指（冰）,22,3,538,7000,0,0,0,0,0,2,7,0,0,0,0,0,2,3,0,149,50000,0
669,师承戒指（雷）,22,3,538,7000,0,0,0,0,0,2,7,0,0,0,0,0,3,3,0,149,50000,0
670,师承戒指（风）,22,3,538,7000,0,0,0,0,0,2,7,0,0,0,0,0,4,3,0,149,50000,0
671,师承戒指（神圣）,22,3,538,7000,1,1,0,0,0,1,7,0,0,0,0,0,5,2,0,147,50000,0
672,师承戒指（暗黑）,22,3,538,7000,0,0,0,0,0,2,7,0,0,0,0,0,6,3,0,149,50000,0
673,师承戒指（幻影）,22,3,538,7000,0,0,0,0,0,2,7,0,0,0,0,0,7,3,0,149,50000,0
674,龙马戒指,22,1,518,5000,1,1,0,1,1,0,0,0,0,1,1,8,0,0,0,0,50000,0
675,龙马戒指（火）,22,1,518,5000,1,1,0,0,0,0,0,0,0,1,1,7,1,2,0,149,50000,0
676,龙马戒指（冰）,22,1,518,5000,0,0,0,0,0,0,0,0,0,1,0,7,2,2,0,149,50000,0
677,龙马戒指（雷）,22,1,518,5000,0,0,0,0,0,0,0,0,0,1,0,7,3,2,0,149,50000,0
678,龙马戒指（风）,22,1,518,5000,0,0,0,0,0,0,0,0,0,1,0,7,4,2,0,149,50000,0
679,龙马戒指（神圣）,22,1,518,5000,0,0,0,0,0,0,0,0,0,1,0,7,5,2,0,149,50000,0
680,龙马戒指（暗黑）,22,1,518,5000,0,0,0,0,0,0,0,0,0,1,0,7,6,2,0,149,50000,0
681,龙马戒指（幻影）,22,1,518,5000,0,0,0,0,0,0,0,0,0,1,0,7,7,2,0,149,50000,0
682,当啷戒指,22,4,742,7000,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,50000,0
683,阐释戒指,22,4,554,7000,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,50000,0
684,冰月项链,22,1,471,4000,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,9,2000,0
685,青蛇眼,22,1,511,4000,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,13,2500,0
686,月影手镯,22,1,491,5000,0,0,0,0,0,0,0,0,0,2,0,2,5,1,0,13,2500,0
687,混乱之戒,22,4,556,7000,0,0,0,0,0,0,0,0,0,2,2,7,5,3,0,0,300000,0
688,灵魂魔戒,22,1,495,6000,1,1,0,2,2,1,5,0,0,0,2,5,0,0,0,160,50000,0
689,星辰之戒,22,4,519,7000,2,3,0,4,5,0,0,0,0,1,3,13,0,0,0,196,900000,0
690,圣心之戒,22,4,539,7000,2,3,0,4,5,0,0,0,0,2,3,11,0,0,0,196,900000,0
691,战天戒指,22,4,558,7000,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,196,900000,0
692,碎晶戒指,22,4,554,7000,0,0,0,0,0,0,0,0,0,1,2,7,3,3,0,0,300000,0
693,钨金戒指,22,4,555,7000,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,300000,0
694,酷月戒指,22,3,441,7000,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,160,50000,0
695,飞天戒指,22,3,440,7000,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,160,50000,0
696,绿玉戒指,22,3,519,7000,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,50000,0
697,新人戒指,22,1,479,5000,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0
698,转轮戒指,22,1,599,5000,2,3,0,3,4,0,0,0,0,1,3,11,0,0,0,184,100000,0
699,天从戒指,22,1,598,6000,2,3,0,3,4,0,0,0,0,2,3,10,0,0,0,184,100000,0
700,水仙戒指,22,2,555,5000,3,4,0,5,6,0,0,0,0,2,3,11,0,0,0,172,80000,0
701,旭日戒指,23,4,557,7000,0,1,0,0,1,2,15,0,0,0,0,0,0,0,0,172,80000,0
702,三焕戒指,23,2,556,5000,0,1,0,0,1,0,0,0,0,1,3,15,0,0,0,172,80000,0
703,三台戒指,23,1,597,7000,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,184,100000,0
704,夏普儿手镯,24,1,721,6000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107,50000,0
705,辟邪手镯,24,1,723,6000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,107,50000,0
706,银手镯,24,1,722,7000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,500,0
707,铁手镯,24,1,646,7000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,300,0
708,月光石手镯,24,1,760,5000,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,26,100,0
709,伏羲手镯,24,1,660,8000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,100,0
710,灵魂铁手镯,24,1,646,6000,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,10,100,0
711,耐久铁手镯,24,1,646,9000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0
727,护身符（小）,25,1,330,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0
728,护身符（中）,25,3,330,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0
729,护身符（大）,25,3,330,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0
730,护身符（超大）,25,1,330,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0
731,暗黑护身符（小）,25,1,335,10000,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,500,0
732,暗黑护身符（中）,25,1,335,20000,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3000,0
733,暗黑护身符（大）,25,1,335,50000,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7500,0
734,暗黑护身符（超大）,25,1,330,5000,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,100000,0
735,神圣护身符（小）,25,2,330,10000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,500,0
736,神圣护身符（中）,25,1,330,20000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3000,0
737,神圣护身符（大）,25,1,335,50000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7500,0
738,神圣护身符（超大）,25,1,330,5000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,100000,0
739,灵魂护身符（小）,25,2,1150,1000,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,30000,0
740,灵魂护身符（中）,25,5,1150,2000,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,99000,0
741,灵魂护身符（超大）,25,5,1150,200,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1650000,0
742,灰色药粉（小）,25,1,131,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
743,灰色药粉（中）,25,2,131,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0
744,灰色药粉（大）,25,3,131,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0
745,灰色药粉（超大）,25,3,131,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33000,0
746,黄色药粉（小）,25,1,130,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
747,黄色药粉（中）,25,2,130,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0
748,黄色药粉（大）,25,3,130,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0
749,黄色药粉（超大）,25,2,130,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33000,0
750,护身符（火）,25,1,335,20000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,0
751,护身符（冰）,25,1,335,20000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2000,0
752,护身符（雷）,25,1,335,20000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2000,0
753,护身符（风）,25,1,335,20000,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2000,0
754,狂风护身符（超大）,25,1,330,2000,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,47000,0
755,霹雷护身符（超大）,25,1,330,2000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,47000,0
756,寒冰护身符（超大）,25,1,330,2000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,47000,0
757,火焰护身符（超大）,25,1,330,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47000,0
758,恋风手镯,26,1,700,5000,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,16,4000,0
759,呼风手镯,26,1,700,5000,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,10,2000,0
760,焰火手镯,26,1,700,5000,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,11,100,0
761,金刚黑檀项链,26,1,700,5000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,16,4000,0
762,沃毒小手镯,26,1,660,8000,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,27,13000,0
763,沃角手镯,26,1,680,6000,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,16,4000,0
764,波纹手镯,26,1,645,7000,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,17,100,0
765,魔令手镯,26,1,649,8000,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,50000,0
766,英雄手套,26,12,666,5000,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,50000,0
767,黑皮手套,26,5,669,8000,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,32,20000,0
768,铁炼腕,26,9,667,8000,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30000,0
769,旭日手镯,26,3,622,7000,2,2,0,2,3,0,0,0,0,2,4,5,0,0,0,48,50000,0
770,酷月手镯,26,3,621,7000,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,160,50000,0
771,飞天手镯,26,3,620,7000,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,48,50000,0
772,绿玉手镯,26,3,704,7000,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,196,50000,0
773,登天手镯,26,5,688,8000,3,4,0,2,3,6,8,0,0,0,0,0,0,0,0,172,80000,0
774,云龙手镯,26,2,686,5000,2,3,0,3,4,0,0,0,0,1,3,7,0,0,0,172,80000,0
775,至善手镯,26,3,687,6000,2,3,0,3,4,0,0,0,0,2,3,8,0,0,0,172,80000,0
776,三台手镯,26,1,767,8000,5,6,0,4,5,8,14,0,0,0,0,0,0,0,0,184,100000,0
777,天从手镯,26,1,768,6000,4,5,0,5,6,0,0,0,0,2,6,14,0,0,0,184,100000,0
778,转轮手镯,26,1,769,7000,4,5,0,5,6,0,0,0,0,1,3,11,0,0,0,184,100000,0
779,新人手镯,26,1,685,5000,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,10,0
786,死神手套,26,2,661,8000,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,25,10000,0
787,魔法手镯,26,1,647,7000,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,12,2500,0
788,小手镯,26,1,660,8000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,3000,0
789,金手镯,26,1,645,7000,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,25,10000,0
790,三眼手镯,26,1,681,6000,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,22,8000,0
791,黑檀手镯,26,1,700,5000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,2000,0
792,思贝儿手镯,26,1,701,5000,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,22,8000,0
793,道士手镯,26,1,680,6000,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10,2000,0
794,骑士手镯,26,2,662,8000,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,50000,0
795,小手镯,26,1,648,7000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,400,0
796,大手镯,26,1,644,7000,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,9,1500,0
797,钢手镯,26,1,646,7000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1000,0
798,皮制手套,26,2,640,10000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,500,0
799,坚固手套,26,3,642,10000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5000,0
800,心灵手镯,26,2,682,6000,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,50000,0
801,幽灵手套,26,5,641,10000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15000,0
802,阎罗手套,26,10,643,10000,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50000,0
803,龙之手镯,26,1,702,5000,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,50000,0
804,神秘腰带,26,1,702,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5000,0
805,毁灭手镯,26,1,683,5000,2,2,0,2,2,0,0,0,0,1,2,5,0,0,0,0,80000,0
806,如来手镯,26,2,663,6000,2,2,0,2,2,0,0,0,0,2,3,6,0,0,0,0,80000,0
807,武士手镯,26,1,660,8000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2000,0
808,火玉手镯,26,3,684,8000,2,2,0,2,2,3,5,0,0,0,0,0,0,0,0,0,80000,0
809,心念手镯,26,6,741,7000,1,6,0,1,6,0,0,0,0,0,0,0,0,0,0,0,50000,0
810,毁灭手镯（火）,26,1,683,5000,0,0,0,1,2,0,0,0,0,1,2,4,1,2,0,0,50000,0
811,毁灭手镯（雷）,26,1,683,5000,1,1,0,0,0,0,0,0,0,1,2,4,3,2,0,0,50000,0
812,毁灭手镯（冰）,26,1,683,5000,1,1,0,0,0,0,0,0,0,1,2,4,2,2,0,0,50000,0
813,毁灭手镯（风）,26,1,683,5000,1,1,0,0,0,0,0,0,0,1,2,4,4,2,0,0,50000,0
814,如来手镯（神圣）,26,2,663,6000,1,1,0,1,2,0,0,0,0,2,3,5,5,2,0,0,50000,0
815,如来手镯（暗黑）,26,2,663,6000,1,1,0,0,0,0,0,0,0,2,2,5,6,2,0,0,50000,0
816,如来手镯（幻影）,26,2,663,6000,1,1,0,0,0,0,0,0,0,2,2,5,7,2,0,0,50000,0
817,金棱手镯,26,5,685,8000,1,1,0,1,1,2,4,0,0,0,0,0,0,0,0,0,50000,0
818,金棱手镯（火）,26,5,685,8000,0,0,0,0,0,2,4,0,0,0,0,0,1,2,0,147,50000,0
819,金棱手镯（冰）,26,5,685,8000,0,0,0,0,0,2,4,0,0,0,0,0,2,2,0,147,50000,0
820,金棱手镯（雷）,26,5,685,8000,0,0,0,0,0,2,4,0,0,0,0,0,3,2,0,147,50000,0
821,金棱手镯（风）,26,5,685,8000,0,0,0,0,0,2,4,0,0,0,0,0,4,2,0,147,50000,0
822,金棱手镯（神圣）,26,5,685,8000,0,0,0,1,1,2,3,0,0,0,0,0,5,1,0,149,50000,0
823,金棱手镯（暗黑）,26,5,685,8000,0,0,0,0,0,2,4,0,0,0,0,0,6,2,0,147,50000,0
824,金棱手镯（幻影）,26,5,685,8000,0,0,0,0,0,2,4,0,0,0,0,0,7,2,0,147,50000,0
825,思过手镯,26,2,703,5000,1,1,0,1,1,0,0,0,0,1,2,4,0,0,0,0,50000,0
826,思过手镯（火）,26,2,703,5000,0,0,0,1,1,0,0,0,0,1,2,3,1,1,0,147,50000,0
827,思过手镯（冰）,26,2,703,5000,0,0,0,0,0,0,0,0,0,1,2,3,2,1,0,147,50000,0
828,思过手镯（雷）,26,2,703,5000,0,0,0,0,0,0,0,0,0,1,2,3,3,1,0,147,50000,0
829,思过手镯（风）,26,2,703,5000,0,0,0,0,0,0,0,0,0,1,2,3,4,1,0,147,50000,0
830,思过手镯（神圣）,26,2,703,5000,0,0,0,0,0,0,0,0,0,1,2,3,5,1,0,147,50000,0
831,思过手镯（暗黑）,26,2,703,5000,0,0,0,0,0,0,0,0,0,1,2,3,6,1,0,147,50000,0
832,思过手镯（幻影）,26,2,703,5000,0,0,0,0,0,0,0,0,0,1,2,3,7,1,0,147,50000,0
833,世尊手镯,26,3,725,6000,1,1,0,1,1,0,0,0,0,2,2,5,0,0,0,0,50000,0
834,世尊手镯（火）,26,3,725,6000,0,0,0,1,1,0,0,0,0,2,1,5,1,1,0,147,50000,0
835,世尊手镯（冰）,26,3,725,6000,0,0,0,1,1,0,0,0,0,2,1,5,2,1,0,147,50000,0
836,世尊手镯（雷）,26,3,725,6000,0,0,0,1,1,0,0,0,0,2,1,5,3,1,0,147,50000,0
837,世尊手镯（风）,26,3,725,6000,0,0,0,1,1,0,0,0,0,2,1,5,4,1,0,147,50000,0
838,世尊手镯（神圣）,26,3,725,6000,0,0,0,1,1,0,0,0,0,2,2,4,5,1,0,147,50000,0
839,世尊手镯（暗黑）,26,3,725,6000,0,0,0,1,1,0,0,0,0,2,1,5,6,1,0,147,50000,0
840,世尊手镯（幻影）,26,3,725,6000,0,0,0,1,1,0,0,0,0,2,1,5,7,1,0,147,50000,0
841,中立勋章,30,1,78,50000,1,5,0,1,5,5,10,0,0,0,5,10,0,0,0,0,100,600
842,友善勋章,30,1,78,50000,1,5,0,1,5,5,10,0,0,0,5,10,0,0,0,0,100,5000
843,尊敬勋章,30,1,78,50000,1,5,0,1,5,5,10,0,0,0,5,10,0,0,0,0,100,9000
844,爱戴勋章,30,1,78,50000,1,5,0,1,5,5,10,0,0,0,5,10,0,0,0,0,100,16000
845,崇拜勋章,30,1,78,50000,1,5,0,1,5,5,10,0,0,0,5,10,0,0,0,0,100,20000
881,尊者勋章,30,1,29,60000,1,4,0,1,4,4,8,0,0,0,4,8,0,0,0,60,100,0
882,王者勋章,30,1,39,60000,1,5,0,1,5,5,10,0,0,0,5,10,0,0,0,72,100,0
883,勇者勋章,30,1,26,60000,1,1,0,1,1,1,2,0,0,0,1,2,0,0,0,22,100,0
884,侠者勋章,30,1,27,60000,1,2,0,1,2,2,4,0,0,0,2,4,0,0,0,38,100,0
885,圣者勋章,30,1,78,60000,1,3,0,1,3,3,6,0,0,0,3,6,0,0,0,48,100,0
886,蜡烛,30,1,290,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
887,火把,30,3,291,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0
888,亮蜡烛,30,1,290,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
889,亮火把,30,3,291,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0
890,狂风项链,21,1,877,7000,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50000,0
891,狂风戒指,23,1,550,5000,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,50000,0
892,祈祷之刃,5,15,1120,20000,0,3,0,0,11,8,10,0,0,0,2,2,0,0,0,0,150000,0
893,祈祷头盔,15,2,391,5000,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,50000,0
894,祈祷项链,21,1,911,7000,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,80000,0
895,祈祷戒指,23,1,591,5000,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,80000,0
896,祈祷手镯,26,1,761,6000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50000,0
897,记忆头盔,15,7,390,8000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0
898,记忆项链,19,1,910,8000,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,50000,0
899,记忆戒指,22,1,590,7000,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,80000,0
900,记忆手镯,24,1,760,6000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,50000,0
901,血花落照,19,1,1490,7000,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,100000,0
902,九宫云雾,19,1,1492,7000,0,2,0,0,0,1,3,0,0,2,3,6,0,0,0,0,100000,0
903,黑天暗云,19,1,1491,7000,0,0,0,0,0,0,0,0,0,1,4,7,0,0,0,0,100000,0
904,万里碧海,19,1,1493,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0
905,神力戒指,22,1,572,5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80000,0
906,护身戒指,22,1,576,5000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0
907,麻痹戒指,22,1,571,5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80000,0
908,复活戒指,22,1,575,5000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80000,0
909,火焰戒指,22,1,577,5000,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,80000,0
910,防御戒指,22,1,570,5000,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,0,80000,0
911,魔血项链,20,2,913,7000,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,50000,0
912,魔血手镯,26,1,763,6000,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,50000,0
